timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch
32427, 0.005529268179088831, -0.0005494442884810269, -0.007754545658826828, 0, 0, 0, 0, 0, 0, -0.8475467562675476, -1.046800971031189, 0.10643745213747025, -0.07799657924108122, -1.1340256488477962, 2.8248650498460455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32437, 0.00803240854293108, 0.0002772884618025273, -0.015112482942640781, 0.0, 0.0, 1.1460273526608944e-05, 2.1949947637267542e-08, -2.211944831742585e-07, 0.002292046556249261, -0.8475660085678101, -1.046812653541565, 0.10636364668607712, -0.08470934418486126, -1.1306631804528422, 2.8082167379804353, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.18740186095237732, -0.5241518020629883, -0.8110780715942383, -0.09442286938428879, 0.011311636306345463, 1.0243003368377686, 0, 0, 0, 0, 0, 0
32447, 0.00961809977889061, 0.005133423954248428, -0.021801261231303215, 5.030889038692976e-09, -5.0697384068598694e-08, 4.6293309424072504e-05, 9.485787586527294e-07, -1.0022501555795316e-05, 0.004674956202507019, -0.8475481271743774, -1.0468019247055054, 0.10641773790121078, -0.08562901208877176, -1.130067894042071, 2.8190818649353373, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.13276614248752594, -0.39189743995666504, -0.6230731010437012, -0.09475566446781158, 0.010834368877112865, 1.0227535963058472, 0, 0, 0, 1.37255859375, 0.02044677734375, 0
32457, 0.008574976585805416, 0.009223573841154575, -0.02816482074558735, 1.2066458054960094e-08, -2.213606080658792e-07, 0.00010498851770535111, 2.543572179547482e-07, -2.4176160877686925e-05, 0.007064473815262318, -0.8475771546363831, -1.046804428100586, 0.10639043152332306, -0.08375298742925529, -1.12543855929448, 2.808731425487786, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.0015312334289774299, -0.04679379239678383, -0.4047624170780182, -0.09470216929912567, 0.012293247506022453, 1.023677110671997, 0, 0, 0, 1.190185546875, 0.441986083984375, 1.496337890625
32467, 0.008447425439953804, 0.011245865374803543, -0.033187031745910645, -3.037497009472645e-08, -5.473298188007902e-07, 0.00018686649855226278, -8.904896276362706e-06, -4.0975726733449847e-05, 0.009311506524682045, -0.8475801348686218, -1.0467917919158936, 0.10638642311096191, -0.09611649944821592, -1.1249920181730602, 2.8025375856498935, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.09769681096076965, -0.10804995149374008, -0.43083444237709045, -0.0970032587647438, 0.010891684330999851, 1.0209670066833496, 0, 0, 0, 1.493408203125, 0.1825714111328125, 1.496337890625
32477, 0.006419548764824867, 0.013544459827244282, -0.036615513265132904, -2.0022235958094825e-07, -1.0321296031179372e-06, 0.00029116199584677815, -2.51448273047572e-05, -5.5977820011321455e-05, 0.011547969654202461, -0.8475998044013977, -1.0467453002929688, 0.10636742413043976, -0.1122585604988751, -1.124166868441506, 2.807358439031707, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.44327470660209656, -0.30538830161094666, -0.0832395926117897, -0.09485724568367004, 0.009908449836075306, 1.0210827589035034, 0, 0, 0, 1.579833984375, 0.369873046875, 1.4912109375
32487, 0.0032165003940463066, 0.01501349825412035, -0.03744859620928764, -5.500444899553258e-07, -1.6657128298902535e-06, 0.00041712087113410234, -4.490452556638047e-05, -7.066342368489131e-05, 0.013644185848534107, -0.8476098775863647, -1.0467545986175537, 0.10640707612037659, -0.12214791824749367, -1.1131578945430363, 2.8349556270243315, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.49678534269332886, -0.4002054035663605, -0.1283978670835495, -0.09253699332475662, 0.010246281512081623, 1.0224560499191284, 0, 0, 0, 1.42236328125, 0.0649566650390625, 1.4912109375
32497, -0.0022990305442363024, 0.01901567168533802, -0.03944476321339607, -1.1175632153026527e-06, -2.428406105536851e-06, 0.0005640768795274198, -6.865324394311756e-05, -8.175730908988044e-05, 0.01574740931391716, -0.847588300704956, -1.0467420816421509, 0.10641445219516754, -0.1267910742038972, -1.1229565073745675, 2.8468795407044163, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.39514416456222534, 0.05421016737818718, 0.27667713165283203, -0.09414208680391312, 0.00964693445712328, 1.023261308670044, 0, 0, 0, 1.5234375, 0.2439727783203125, 1.491943359375
32507, -0.007176144514232874, 0.020172717049717903, -0.037266429513692856, -1.935559566845768e-06, -3.2740542792453198e-06, 0.0007326834602281451, -9.510163363302127e-05, -8.71569718583487e-05, 0.017974285408854485, -0.8475996255874634, -1.0467321872711182, 0.10638340562582016, -0.1284926692048054, -1.1239592653014085, 2.816987117486503, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.7723776698112488, -0.19799546897411346, -0.10732250660657883, -0.09214256703853607, 0.010302743874490261, 1.0231263637542725, 0, 0, 0, 1.49267578125, 0.1811065673828125, 1.491943359375
32517, -0.014182484708726406, 0.02338205650448799, -0.03638345003128052, -3.0531061838701135e-06, -4.125373834540369e-06, 0.0009237368358299136, -0.00012845337914768606, -8.291563426610082e-05, 0.02023676037788391, -0.8473634123802185, -1.046549916267395, 0.10670048743486404, -0.0778576573838353, -1.0514585934502065, 2.938956394353115, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.7342418432235718, -0.34587791562080383, 0.6178967952728271, -0.09250444918870926, 0.009269420057535172, 1.0237139463424683, 0, 0, 0, 1.458251953125, 0.1184234619140625, 1.49267578125
