timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch
70532, -0.8478741645812988, 0.17717353999614716, -175.4840850830078, -0.845863938331604, -0.8124850988388062, 1.1280922889709473, 0.057872310280799866, -0.022843146696686745, -0.08397596329450607, -0.8369086980819702, -0.8092450499534607, 1.146054983139038, 4.687418717321068, -11.803369060187208, -178.7069228584792, 37960.0, 31045.0, 29253.0, 40575.0, 7.5173563957214355, -105.07684326171875, -40.65353775024414, 129.01194763183594, 0.308561235666275, 0.20195555686950684, 1.6255093812942505, 1.131510853767395, 2.298952102661133, 1.683837890625, 1.9013671875, 1.4284820556640625, 1.522705078125
70542, -1.6854393482208252, 0.31071344017982483, -173.5400390625, -0.8452823758125305, -0.8127179145812988, 1.1271848678588867, 0.05858618766069412, -0.02365754172205925, -0.0975082740187645, -0.8405461311340332, -0.81149822473526, 1.1388813257217407, 3.7472514916180484, -13.37852399653724, -170.31016633687491, 37960.0, 31045.0, 29253.0, 40575.0, 7.5173563957214355, 12.589353561401367, 10.546432495117188, -65.71246337890625, -1.2704483270645142, 0.36317774653434753, -0.36512625217437744, 1.131510853767395, 2.298952102661133, 1.683837890625, 1.9013671875, 1.4284820556640625, 1.54833984375
70552, -1.6566041707992554, 0.29248055815696716, -174.88037109375, -0.8446966409683228, -0.8129541277885437, 1.125695824623108, 0.05821540206670761, -0.022134045138955116, -0.2003083974123001, -0.8409753441810608, -0.807488739490509, 1.1386198997497559, 6.781235525923603, -14.619780607786396, 177.29477674389, 37960.0, 31045.0, 29253.0, 40575.0, 7.5173563957214355, 117.03882598876953, 66.32450103759766, -13.233149528503418, -1.2704483270645142, 0.36317774653434753, -0.36512625217437744, 1.131510853767395, 2.298952102661133, 1.683837890625, 1.9013671875, 1.4284820556640625, 1.54833984375
70572, -1.173459529876709, -0.1383652240037918, 179.79908752441406, -0.842466413974762, -0.8129614591598511, 1.130332350730896, 0.06179511919617653, -0.0253672543913126, -0.11047646403312683, -0.843354344367981, -0.8058968186378479, 1.137147307395935, -0.052166470194186854, -14.279781274363643, 164.77403250989144, 38127.0, 29904.0, 26472.0, 40004.0, 7.49752140045166, 79.83926391601562, -5.974194049835205, -174.742919921875, -1.2704483270645142, 0.36317774653434753, -0.36512625217437744, 1.131510853767395, 2.298952102661133, 1.683837890625, 1.9013671875, 1.4284820556640625, 1.51611328125
70582, -0.5006997585296631, -0.11283525079488754, 179.00296020507812, -0.842466413974762, -0.8129614591598511, 1.130332350730896, 0.06179511919617653, -0.0253672543913126, -0.11047646403312683, -0.8447550535202026, -0.8050497174263, 1.135963797569275, 4.127469642713662, -14.273395157997271, 170.44088502124276, 38127.0, 29904.0, 26472.0, 40004.0, 7.49752140045166, 27.152332305908203, 18.33913230895996, 519.139404296875, -1.2704483270645142, 0.36317774653434753, -0.36512625217437744, 1.0677427053451538, 0.24711990356445312, 1.51611328125, 1.9013671875, 1.4284820556640625, 1.51611328125
70592, -0.23349982500076294, -0.32885804772377014, -177.9711456298828, -0.8412317037582397, -0.8134947419166565, 1.1281185150146484, 0.061604030430316925, -0.02841760218143463, -0.1418798267841339, -0.8459556102752686, -0.8057206869125366, 1.1387243270874023, 5.271951743363981, -11.238925940491754, -176.6127229441301, 38127.0, 29904.0, 26472.0, 40004.0, 7.49752140045166, -23.364532470703125, 17.419292449951172, 222.36260986328125, -1.2704483270645142, 0.36317774653434753, -0.36512625217437744, 1.0677427053451538, 0.24711990356445312, 1.51611328125, 1.9013671875, 1.4284820556640625, 1.51611328125
70602, -0.44427692890167236, -0.5614901185035706, -175.0206756591797, -0.8406173586845398, -0.8137857913970947, 1.1269996166229248, 0.06117688864469528, -0.029589978978037834, -0.08188124746084213, -0.8495634198188782, -0.8078514933586121, 1.1334906816482544, 4.340171555557751, -12.962678564607558, -167.36416124543885, 38127.0, 29904.0, 26472.0, 40004.0, 7.49752140045166, -114.63562774658203, -34.62609100341797, 28.538833618164062, -0.40048953890800476, 0.45770034193992615, 0.8732954859733582, 1.0677427053451538, 0.24711990356445312, 1.51611328125, 1.9013671875, 1.4284820556640625, 1.528564453125
70612, -1.3051464557647705, -0.4278360605239868, -173.61399841308594, -0.8406173586845398, -0.8137857913970947, 1.1269996166229248, 0.06117688864469528, -0.029589978978037834, -0.08188124746084213, -0.850462019443512, -0.8086987137794495, 1.131506085395813, 4.789185318366895, -13.611212981597873, -175.69073077427302, 37749.0, 31377.0, 29023.0, 39424.0, 7.49752140045166, 5.8188042640686035, 17.646160125732422, 16.214263916015625, -1.4307310581207275, 0.4681568443775177, -0.25559282302856445, 1.0677427053451538, 0.24711990356445312, 1.51611328125, 1.9013671875, 1.4284820556640625, 1.528564453125
70622, -1.3563936948776245, -0.4853501617908478, -174.3480987548828, -0.8393990397453308, -0.8143829107284546, 1.1246352195739746, 0.06053032726049423, -0.028525862842798233, -0.19540947675704956, -0.8504083752632141, -0.8003842830657959, 1.1307127475738525, 5.793001710073717, -14.161511337920018, 171.49577561029503, 37749.0, 31377.0, 29023.0, 39424.0, 7.49752140045166, 142.5237579345703, 69.24475860595703, 15.085653305053711, -1.4307310581207275, 0.4681568443775177, -0.25559282302856445, 1.0677427053451538, 0.24711990356445312, 1.51611328125, 1.9013671875, 1.4284820556640625, 1.528564453125
70632, -0.16845430433750153, -0.8894093632698059, -175.45870971679688, -0.8393990397453308, -0.8143829107284546, 1.1246352195739746, 0.06053032726049423, -0.028525862842798233, -0.19540947675704956, -0.8524652123451233, -0.8047600388526917, 1.1308753490447998, -3.804197681804073, -13.067880030122865, 164.76403495604296, 38193.0, 29876.0, 26127.0, 39012.0, 7.49752140045166, -151.5781707763672, 9.838542938232422, -746.6397705078125, -1.4307310581207275, 0.4681568443775177, -0.25559282302856445, 1.0677427053451538, 0.24711990356445312, 1.51611328125, 1.9013671875, 1.4284820556640625, 1.528564453125
