timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, volt_KF_vel, kP, volt_KF_pos
11358, 8.083292007446289, 80.75728607177734, -7.114832401275635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11368, 8.119841575622559, 80.78456115722656, -7.150791168212891, 0.0, 0.0, -7.525885105133057, 0.0, 0.0, 0.24366378784179688, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.08891703188419342, -0.05518335476517677, -0.09839043021202087, 0.9977622628211975, 0.01798395812511444, 0.02919686958193779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11378, 8.127079963684082, 80.80229949951172, -7.157381057739258, 0.0, 0.0, -7.523685932159424, 0.0, 0.0, 0.21991729736328125, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.12024828791618347, -0.09921759366989136, 0.33154839277267456, 0.9982978105545044, 0.018627425655722618, 0.03179645538330078, 0, 0, 0, 1.387939453125, 0.0297393798828125, 0, 1.34765625, 10.0, 1.4506068229675293, 1.5, 1.4506068229675293
11388, 8.15030574798584, 80.82817840576172, -7.180497646331787, 0.0, 0.0, -7.518415927886963, 0.0, 0.0, 0.5270004272460938, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.059521377086639404, -0.1468266397714615, -0.000783863477408886, 1.0008118152618408, 0.018786286935210228, 0.030393501743674278, 0, 0, 0, 1.302978515625, 0.0450897216796875, 1.493408203125, 1.143310546875, 10.0, 1.4496259689331055, 1.5, 1.4496259689331055
11398, 8.16568660736084, 80.8464584350586, -7.195683479309082, 0.0, 0.0, -7.513665676116943, 0.0, 0.0, 0.4750251770019531, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.0470854677259922, -0.15332119166851044, 0.06572836637496948, 0.9991771578788757, 0.016973543912172318, 0.02927563153207302, 0, 0, 0, 1.41650390625, 0.0577545166015625, 1.493408203125, 1.346923828125, 10.0, 1.4492981433868408, 1.5, 1.4492981433868408
11408, 8.190921783447266, 80.87268829345703, -7.219062328338623, 0.0, 0.0, -7.511565208435059, 0.0, 0.0, 0.21004676818847656, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.352702260017395, 0.02344944328069687, -0.04707266390323639, 0.9979070425033569, 0.015458781272172928, 0.02848844975233078, 0, 0, 0, 1.509521484375, 0.2148895263671875, 1.487548828125, 1.4326171875, 10.0, 1.4492448568344116, 1.5, 1.4492448568344116
11418, 8.22252368927002, 80.88938903808594, -7.251754283905029, 0.0, 0.0, -7.509668350219727, 0.0, 0.0, 0.18968582153320312, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.1261727511882782, -0.09786772727966309, -0.28660252690315247, 0.9977485537528992, 0.01636059768497944, 0.03153977543115616, 0, 0, 0, 1.503662109375, 0.2029876708984375, 1.487548828125, 1.43994140625, 10.0, 1.4492151737213135, 1.5, 1.4492151737213135
11428, 8.243690490722656, 80.91554260253906, -7.274046897888184, 0.0, 0.0, -7.511505603790283, 0.0, 0.0, -0.18372535705566406, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.13179190456867218, 0.03674840182065964, 0.09746690094470978, 0.9984806180000305, 0.0176161490380764, 0.030763203278183937, 0, 0, 0, 1.261962890625, 0.127288818359375, 1.487548828125, 1.484619140625, 10.0, 1.4493281841278076, 1.5, 1.4493281841278076
11438, 8.273653984069824, 80.93413543701172, -7.304164409637451, 0.0, 0.0, -7.513152599334717, 0.0, 0.0, -0.16469955444335938, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.0849170908331871, -0.26313695311546326, -0.31433406472206116, 0.9992944002151489, 0.018433721736073494, 0.030487896874547005, 0, 0, 0, 1.393798828125, 0.0344085693359375, 1.487548828125, 1.346923828125, 10.0, 1.449001431465149, 1.5, 1.449001431465149
11448, 8.292806625366211, 80.959228515625, -7.322787284851074, 0.0, 0.0, -7.517632007598877, 0.0, 0.0, -0.4479408264160156, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.025039754807949066, 0.07376465201377869, 0.09510491788387299, 0.9996936321258545, 0.01996947079896927, 0.028219591826200485, 0, 0, 0, 1.3623046875, 0.0167999267578125, 1.489013671875, 1.401123046875, 10.0, 1.4488487243652344, 1.5, 1.4488487243652344
11458, 8.312253952026367, 80.97676849365234, -7.3410444259643555, 0.0, 0.0, -7.521655559539795, 0.0, 0.0, -0.4023551940917969, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, 0.10442113131284714, -0.1336955428123474, 0.053433679044246674, 0.998659610748291, 0.01787075586616993, 0.028681959956884384, -0.05819889158010483, -0.05751800537109375, 1.4912109375, 1.386474609375, 0.028656005859375, 1.489013671875, 1.3447265625, 10.0, 1.4485164880752563, 1.5, 1.4485164880752563
