timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, volt_KF_vel, kP, volt_KF_pos
15051, 0.8474162220954895, 3.2629306316375732, -0.28660500049591064, 0, 0, 0, 0, 0, 0, -0.8231814503669739, -0.96689772605896, 0.056073881685733795, -0.5473268577347705, 0.003942749820538438, 3.1980203375344085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15061, 0.8474612832069397, 3.262540817260742, -0.2864293158054352, 0.0005518129328265786, 0.0001407092495355755, -3.91349196434021, 0.02201116271317005, 0.00561545742675662, -0.5821567177772522, -0.8231880068778992, -0.9669061303138733, 0.056074898689985275, -0.5505999801316404, 0.0014759160711435015, 3.198441193795542, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.028655074536800385, 0.122940793633461, 0.08168207108974457, 0.0031678371597081423, -0.06086796894669533, 0.99886155128479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15071, 0.8474169969558716, 3.263002634048462, -0.28676652908325195, 0.000744019984267652, 0.0001897611073218286, -3.9193150997161865, 0.01643024943768978, 0.0041948952712118626, -0.5824896097183228, -0.8232028484344482, -0.9669018387794495, 0.056081704795360565, -0.5529725441268231, -0.002757070458869748, 3.195797107313023, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.07956161350011826, -0.11184487491846085, 0.1252375990152359, 0.0045312559232115746, -0.05994941666722298, 0.9970282912254333, 0, 0, 0, 1.559326171875, 0.32293701171875, 0, 1.3623046875, 10.0, 1.4122259616851807, 1.5, 1.4122259616851807
15081, 0.8478373885154724, 3.2645981311798096, -0.28663888573646545, 0.0008804122917354107, 0.00022460456239059567, -3.9251415729522705, 0.010848204605281353, 0.002773830434307456, -0.5827911496162415, -0.8231557607650757, -0.9668964743614197, 0.05607730895280838, -0.5382544480005114, -0.026691555446291204, 3.1858010281542963, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.1937921792268753, 0.13090761005878448, -0.02347530610859394, 0.004552844446152449, -0.06088241934776306, 0.9967992305755615, 0, 0, 0, 1.489013671875, 0.174041748046875, 1.491943359375, 1.40771484375, 10.0, 1.4121246337890625, 1.5, 1.4121246337890625
15091, 0.847241222858429, 3.2641353607177734, -0.28636613488197327, 0.000961015117354691, 0.00024524683249183, -3.930971622467041, 0.005272375885397196, 0.0013546142727136612, -0.5832154154777527, -0.8231920003890991, -0.9668891429901123, 0.056086670607328415, -0.548766447598895, -0.0028945867274217107, 3.2038418465661516, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.011675221845507622, 0.07218915969133377, -0.21779945492744446, 0.005591281224042177, -0.059784892946481705, 0.9990274310112, 0, 0, 0, 1.45458984375, 0.11224365234375, 1.491943359375, 1.1865234375, 10.0, 1.4128104448318481, 1.5, 1.4128104448318481
15101, 0.8476454019546509, 3.265629291534424, -0.2876816391944885, 0.0009858482517302036, 0.0002516939421184361, -3.9368059635162354, -0.00030574199627153575, -6.522265175590292e-05, -0.5836472511291504, -0.8231497406959534, -0.9669163823127747, 0.056059420108795166, -0.5355475595643515, -0.017198266491590175, 3.193678569308636, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.18590503931045532, -0.12870025634765625, -0.06472957134246826, 0.004385465756058693, -0.06164224445819855, 0.9969305396080017, 0, 0, 0, 1.19091796875, 0.4375, 1.496337890625, 1.5380859375, 10.0, 1.411401391029358, 1.5, 1.411401391029358
15111, 0.8485105633735657, 3.2660908699035645, -0.28713396191596985, 0.0009548641392029822, 0.00024393740750383586, -3.942643880844116, -0.005891101434826851, -0.0014859541552141309, -0.5839390754699707, -0.8231474161148071, -0.966903805732727, 0.056088078767061234, -0.5405387565477964, -0.03501406569242249, 3.1880081178707815, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.0715164765715599, 0.028221648186445236, -0.2253468781709671, 0.003940714988857508, -0.06100298464298248, 0.997574508190155, 0, 0, 0, 1.020263671875, 2.552642822265625, 1.496337890625, 1.6875, 10.0, 1.4120001792907715, 1.5, 1.4120001792907715
15121, 0.8488904237747192, 3.264916181564331, -0.28737497329711914, 0.0008680589962750673, 0.00022198236547410488, -3.9484856128692627, -0.011469916440546513, -0.002905104774981737, -0.5843899846076965, -0.8231499195098877, -0.9668992161750793, 0.0560540072619915, -0.5391184055388054, -0.025720444466600156, 3.1832527045064336, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.1315814107656479, 0.055192213505506516, 0.030858732759952545, 0.005660522263497114, -0.06012516841292381, 0.9974097609519958, 0, 0, 0, 1.535888671875, 0.2707366943359375, 1.49560546875, 1.60693359375, 10.0, 1.4122118949890137, 1.5, 1.4122118949890137
15131, 0.8498108386993408, 3.2637484073638916, -0.2861788868904114, 0.0007254512165673077, 0.00018582551274448633, -3.954331636428833, -0.01705165207386017, -0.004326243884861469, -0.5848037004470825, -0.8231517672538757, -0.9669008851051331, 0.05607176199555397, -0.5369030927767027, -0.035729532805675035, 3.1846455693388536, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.1017850935459137, -0.07135113328695297, -0.000590509211178869, 0.005070134066045284, -0.058997806161642075, 0.9970733523368835, 0, 0, 0, 1.259765625, 0.1334381103515625, 1.49560546875, 1.4736328125, 10.0, 1.411965012550354, 1.5, 1.411965012550354
15141, 0.8496975302696228, 3.263768434524536, -0.2852826416492462, 0.00052704440895468, 0.00013545619731303304, -3.960181951522827, -0.022629691287875175, -0.005747730378061533, -0.5852466225624084, -0.8231577277183533, -0.9669055342674255, 0.05605480074882507, -0.5356820010984238, -0.023430542800070953, 3.190319821108767, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.03975825756788254, 0.4217500388622284, 0.1912037581205368, 0.0038034392055124044, -0.059739239513874054, 0.9992020130157471, 0, 0, 0, 1.44140625, 0.0914459228515625, 1.493408203125, 1.34326171875, 10.0, 1.4119373559951782, 1.5, 1.4119373559951782
