timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state_vel, State_vel, volt_KF_vel
34898, -0.5816177129745483, 3.6660282611846924, -0.3627508580684662, 0, 0, 0, 0, 0, 0, -0.8267107605934143, -0.9585902094841003, 0.05724316090345383, -0.4813292110928918, -0.10183444397708286, 2.301599319205398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34908, -0.5811062455177307, 3.6664206981658936, -0.3638329803943634, 0.0008278842433355749, -0.00013638962991535664, -9.63502025604248, 0.01822103187441826, -0.00299963285215199, -0.5788211822509766, -0.8267218470573425, -0.9585839509963989, 0.05720317363739014, -0.47832422968335414, -0.10507012354531753, 2.2994084531338363, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.018459726125001907, -0.0010784600162878633, -0.2099137008190155, 0.007639408111572266, -0.06533221155405045, 0.9971869587898254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34918, -0.5806627869606018, 3.667203187942505, -0.3643460273742676, 0.0009788995375856757, -0.00016123060777317733, -9.640811920166016, 0.011982040479779243, -0.0019684438593685627, -0.5794456005096436, -0.8270224332809448, -0.958473801612854, 0.056895047426223755, -0.3677348181107792, -0.18459762686433123, 2.1657617308214427, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.006106489337980747, -0.14144901931285858, 0.059223707765340805, 0.010305273346602917, -0.0624818280339241, 0.9975671172142029, 0, 0, 0, 1.481689453125, 0.1600799560546875, 0, 1.458251953125, 10.0, 1.0, 10.0, 1.45785653591156
34928, -0.5814735889434814, 3.66618275642395, -0.36377590894699097, 0.0010674711083993316, -0.00017575512174516916, -9.646608352661133, 0.005732289049774408, -0.0009364019497297704, -0.5799123644828796, -0.8267347812652588, -0.9585660099983215, 0.05721329152584076, -0.4775300072132631, -0.09782414474943835, 2.2835328674483666, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.16341064870357513, 0.05453448370099068, 0.18596039712429047, 0.007734911981970072, -0.06584275513887405, 0.9986048936843872, 0, 0, 0, 1.47216796875, 0.142547607421875, 1.494140625, 1.483154296875, 10.0, 1.0, 10.0, 1.4579017162322998
34938, -0.5828489065170288, 3.6627442836761475, -0.36172518134117126, 0.0010935183381661773, -0.0001799593446776271, -9.652409553527832, -0.0005228551453910768, 9.549489186611027e-05, -0.5803160071372986, -0.8270222544670105, -0.958459734916687, 0.056896403431892395, -0.37686610373940166, -0.18476869406387664, 2.168085647449017, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.014358779415488243, -0.01620996743440628, -0.018802089616656303, 0.007992560975253582, -0.06355960667133331, 0.9966229200363159, 0, 0, 0, 1.428955078125, 0.073577880859375, 1.494140625, 1.48828125, 10.0, 1.0, 10.0, 1.4578102827072144
34948, -0.5823547840118408, 3.665719985961914, -0.36442121863365173, 0.0010570352897047997, -0.0001738401042530313, -9.658214569091797, -0.006773798726499081, 0.001128129311837256, -0.5807583928108215, -0.8267278671264648, -0.9585577845573425, 0.05724131688475609, -0.5033976504457806, -0.09241118978036411, 2.2981275176067997, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.0475497767329216, 0.07694856822490692, -0.12438098341226578, 0.009675245732069016, -0.06310814619064331, 0.9970661997795105, 0, 0, 0, 1.46630859375, 0.132171630859375, 1.491943359375, 1.48828125, 10.0, 1.0, 10.0, 1.4578371047973633
34958, -0.5821255445480347, 3.663958787918091, -0.3631124198436737, 0.000958097749389708, -0.00015738833462819457, -9.664024353027344, -0.01301362831145525, 0.002162518445402384, -0.5812815427780151, -0.826726496219635, -0.9585604071617126, 0.057245559990406036, -0.5023646092690333, -0.09664105646515964, 2.2986563879808464, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.16298824548721313, 0.23429356515407562, 0.20611822605133057, 0.008539803326129913, -0.0641203373670578, 0.9979735016822815, 0, 0, 0, 1.433349609375, 0.0797576904296875, 1.491943359375, 1.462646484375, 10.0, 1.0, 10.0, 1.4577597379684448
34968, -0.5814025402069092, 3.6646764278411865, -0.3637309670448303, 0.0007967399433255196, -0.00013059578486718237, -9.669839859008789, -0.019257977604866028, 0.0031958494801074266, -0.5818142890930176, -0.8267316818237305, -0.9585888981819153, 0.05718795955181122, -0.4827170852027655, -0.09782938113355044, 2.287980547867265, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.1916886419057846, -0.2852937579154968, -0.21937352418899536, 0.0099894804880023, -0.0664156898856163, 0.9972012042999268, 0, 0, 0, 1.452392578125, 0.10870361328125, 1.496337890625, 1.4501953125, 10.0, 1.0, 10.0, 1.4577428102493286
34978, -0.5805536508560181, 3.6665735244750977, -0.36543920636177063, 0.000572910183109343, -9.346552542410791e-05, -9.675660133361816, -0.025507962331175804, 0.0042302715592086315, -0.5822116732597351, -0.8270554542541504, -0.9585084915161133, 0.05690234899520874, -0.36055496203909243, -0.21060378657094248, 2.1282779418520974, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.05195770040154457, -0.12849266827106476, 0.09094089269638062, 0.010039372369647026, -0.06537078320980072, 0.9966410994529724, 0, 0, 0, 1.48974609375, 0.1755218505859375, 1.496337890625, 1.475830078125, 10.0, 1.0, 10.0, 1.4578438997268677
34988, -0.5826983451843262, 3.6678690910339355, -0.36529436707496643, 0.00028659868985414505, -4.600084139383398e-05, -9.68148422241211, -0.031754303723573685, 0.00526285357773304, -0.5826846957206726, -0.827060341835022, -0.9585009813308716, 0.056897345930337906, -0.3682434515485472, -0.18519193373634835, 2.1279468976426745, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.2179858535528183, -0.19256120920181274, -0.15725255012512207, 0.008955476805567741, -0.06738249957561493, 0.9961350560188293, 0, 0, 0, 1.47509765625, 0.147857666015625, 1.493408203125, 1.4501953125, 10.0, 1.0, 10.0, 1.4578983783721924
