timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state_vel, State_vel, volt_KF_vel
13716, -1.8291196823120117, -3.325218439102173, 0.5589938163757324, 0, 0, 0, 0, 0, 0, -0.8320271372795105, -0.9622931480407715, 0.05625734105706215, 0.15340538655214447, -0.2590643456774444, 7.512746707148726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13726, -1.8296067714691162, -3.324066638946533, 0.5603612661361694, -0.0001801771140890196, -0.00010157833457924426, -1.5387728214263916, -0.0033618586603552103, -0.0018961242167279124, -0.25440317392349243, -0.8320371508598328, -0.9622980356216431, 0.05627137050032616, 0.16020334151069943, -0.2564360130547527, 7.508755177610391, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.006206871476024389, -0.1893339455127716, 0.28655239939689636, -0.0024452130310237408, -0.056300703436136246, 0.9990097880363464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13736, -1.8299000263214111, -3.3239574432373047, 0.5609092116355896, -0.0001855816226452589, -0.00010464510705787688, -1.5413191318511963, 0.002280886285007, 0.0012829020852223039, -0.25485336780548096, -0.8320205807685852, -0.9622809886932373, 0.05629008263349533, 0.16350329633009886, -0.25864204974652694, 7.512972886379915, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.1504593789577484, 0.00279269739985466, 0.1653057336807251, -0.0026382545474916697, -0.05445226654410362, 0.9983871579170227, 0, 0, 0, 1.005615234375, 2.859588623046875, 0, 1.6259765625, 10.0, 1.0, 10.0, 1.46144437789917
13746, -1.830036997795105, -3.3247718811035156, 0.562223494052887, -0.00013453408610075712, -7.589723099954426e-05, -1.5438692569732666, 0.007928594946861267, 0.004466729238629341, -0.2551828920841217, -0.8320253491401672, -0.9622846245765686, 0.05625704675912857, 0.14965851615957376, -0.2592684775289058, 7.508325164257192, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.1405642330646515, -0.22847458720207214, 0.09689109772443771, -0.002607906237244606, -0.053394634276628494, 0.9991479516029358, 0, 0, 0, 1.66845703125, 0.5852813720703125, 1.49267578125, 1.212158203125, 10.0, 1.0, 10.0, 1.4596742391586304
13756, -1.830732822418213, -3.3247435092926025, 0.5625969767570496, -2.7020978450309485e-05, -1.5314188203774393e-05, -1.5464229583740234, 0.013573952950537205, 0.007650010287761688, -0.2555485665798187, -0.8320393562316895, -0.9622998237609863, 0.05627843365073204, 0.1605409793648351, -0.2516646444342143, 7.515402926004002, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.03872176632285118, 0.3357667922973633, 0.208444282412529, -0.004250724799931049, -0.05522969737648964, 1.001253366470337, 0, 0, 0, 1.617919921875, 0.4600677490234375, 1.49267578125, 1.59814453125, 10.0, 1.0, 10.0, 1.4582473039627075
13766, -1.8297626972198486, -3.326478958129883, 0.5638798475265503, 0.00013699207920581102, 7.712598744546995e-05, -1.548979640007019, 0.019228635355830193, 0.010838063433766365, -0.2557764947414398, -0.8320264220237732, -0.9622896909713745, 0.05627494305372238, 0.160738956606958, -0.2564017125203293, 7.512076885936188, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.05170808359980583, -0.026558618992567062, 0.09235961735248566, -0.004247867036610842, -0.052724603563547134, 1.0006455183029175, 0, 0, 0, 1.62451171875, 0.475982666015625, 1.494873046875, 1.22314453125, 10.0, 1.0, 10.0, 1.456337809562683
13776, -1.8298112154006958, -3.328218936920166, 0.56505286693573, 0.00035758630838245153, 0.0002014724595937878, -1.5515379905700684, 0.024890143424272537, 0.01403135247528553, -0.2558840811252594, -0.8320322632789612, -0.9622824192047119, 0.05623432621359825, 0.15378108150663902, -0.25191329999100276, 7.514948293213661, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.08272925019264221, 0.43625423312187195, 0.37671804428100586, -0.0015215426683425903, -0.05448266491293907, 0.9980969429016113, 0, 0, 0, 1.4150390625, 0.05596923828125, 1.494873046875, 1.716796875, 10.0, 1.0, 10.0, 1.457192301750183
13786, -1.8297126293182373, -3.32853364944458, 0.5658870935440063, 0.0006347781745716929, 0.0003577262395992875, -1.5540978908538818, 0.03054816462099552, 0.01721951737999916, -0.25610271096229553, -0.8320246338844299, -0.9623042941093445, 0.056261707097291946, 0.15947863914784793, -0.2674083312342077, 7.501490524790321, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.14104032516479492, 0.12392222136259079, -0.014376486651599407, -0.0022199824452400208, -0.0535118542611599, 0.9962173104286194, 0, 0, 0, 1.361572265625, 0.016571044921875, 1.49560546875, 1.55712890625, 10.0, 1.0, 10.0, 1.4567298889160156
13796, -1.8297768831253052, -3.329169273376465, 0.5655055642127991, 0.000968504580669105, 0.0005458289524540305, -1.5566610097885132, 0.03619707375764847, 0.02040109783411026, -0.25652945041656494, -0.8320340514183044, -0.9622899889945984, 0.05627046898007393, 0.16237724138560258, -0.24654053999790904, 7.506737943688273, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.18641215562820435, -0.25246497988700867, -0.14740781486034393, -0.002806131960824132, -0.05420148745179176, 0.997967004776001, 0, 0, 0, 1.271484375, 0.1027679443359375, 1.49560546875, 1.4853515625, 10.0, 1.0, 10.0, 1.455891728401184
13806, -1.8303323984146118, -3.3304383754730225, 0.5666454434394836, 0.001358682056888938, 0.0007657242240384221, -1.5592291355133057, 0.04183844476938248, 0.023577921092510223, -0.2570963501930237, -0.832022488117218, -0.9623034000396729, 0.056273285299539566, 0.16821199927898894, -0.26049185555118015, 7.51287183606075, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.08064112067222595, 0.039811111986637115, 0.1195671334862709, -0.001995077123865485, -0.05082956328988075, 0.9997559785842896, 0, 0, 0, 1.55712890625, 0.31793212890625, 1.49560546875, 1.3447265625, 10.0, 1.0, 10.0, 1.4568402767181396
13816, -1.829480528831482, -3.3315322399139404, 0.5681582093238831, 0.0018053306266665459, 0.0010174172930419445, -1.5618020296096802, 0.04749118164181709, 0.026760809123516083, -0.2574842572212219, -0.8320404291152954, -0.9623003602027893, 0.05627777799963951, 0.15849559304068225, -0.2509105145838646, 7.520550560602298, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, -0.03833649307489395, 0.05870439484715462, 0.13518325984477997, -0.003065736498683691, -0.05143964663147926, 0.9983118772506714, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.3916015625, 0.0325927734375, 1.49560546875, 1.606201171875, 10.0, 1.0, 10.0, 1.45717191696167
13826, -1.8297048807144165, -3.3309683799743652, 0.5655999183654785, 0.002308550989255309, 0.001300963805988431, -1.564378261566162, 0.053152795881032944, 0.029948638752102852, -0.2577548623085022, -0.8320314884185791, -0.9622781276702881, 0.056263841688632965, 0.15548403860042811, -0.24939481998501378, 7.513588860946952, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, 0.04531646892428398, -0.006053756922483444, -0.21704737842082977, -0.00357032404281199, -0.053135357797145844, 0.9999712109565735, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.72119140625, 0.726104736328125, 1.494140625, 1.144775390625, 10.0, 1.0, 10.0, 1.4563663005828857
13836, -1.829656720161438, -3.330502510070801, 0.5658067464828491, 0.002868377137929201, 0.0016163712134584785, -1.5669574737548828, 0.05881256237626076, 0.03313259780406952, -0.25809240341186523, -0.8320316672325134, -0.9622937440872192, 0.056270748376846313, 0.15444948989084167, -0.25392659630807657, 7.505016109817887, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, -0.05243155360221863, 0.10694947838783264, 0.2174111306667328, -0.004520644899457693, -0.05298273265361786, 0.9991976022720337, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.74609375, 0.7981414794921875, 1.494140625, 1.681640625, 10.0, 1.0, 10.0, 1.4554297924041748
13846, -1.8303672075271606, -3.3317182064056396, 0.566105842590332, 0.0034848367795348167, 0.001963641494512558, -1.5695394277572632, 0.06447937339544296, 0.03632146492600441, -0.2582913935184479, -0.8320252299308777, -0.9621798992156982, 0.05611070990562439, 0.1444894994405751, -0.20588303636461092, 7.426263179729235, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, 0.06361155956983566, -0.20948266983032227, -0.08648005872964859, -0.005663829855620861, -0.0535205602645874, 0.9987236261367798, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.6435546875, 0.5228118896484375, 1.496337890625, 1.56005859375, 10.0, 1.0, 10.0, 1.4544010162353516
13856, -1.8287266492843628, -3.331705093383789, 0.5665172338485718, 0.0041579073294997215, 0.0023427701089531183, -1.5721242427825928, 0.07013469934463501, 0.039504274725914, -0.2586744427680969, -0.8320243954658508, -0.9622835516929626, 0.05627765879034996, 0.15783982387837323, -0.25767566131401054, 7.508654374812208, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, 0.09717132896184921, -0.07692726701498032, 0.19696365296840668, -0.0019631374161690474, -0.053628675639629364, 0.9998753666877747, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.09423828125, 1.340240478515625, 1.496337890625, 1.70947265625, 10.0, 1.0, 10.0, 1.455250859260559
13866, -1.829315185546875, -3.330066204071045, 0.5677928924560547, 0.004887565970420837, 0.0027537469286471605, -1.5747125148773193, 0.07579703629016876, 0.042691148817539215, -0.25897207856178284, -0.8320305347442627, -0.9622878432273865, 0.05625227466225624, 0.16296551713424942, -0.2493440030830527, 7.512774656189691, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, 0.12200552225112915, 0.0627024918794632, 0.10450159013271332, -0.0039377594366669655, -0.054145507514476776, 1.0000782012939453, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.699951171875, 0.6678619384765625, 1.490478515625, 1.27001953125, 10.0, 1.0, 10.0, 1.4555611610412598
13876, -1.8281792402267456, -3.3282787799835205, 0.5668876767158508, 0.005673874169588089, 0.0031965933740139008, -1.5773032903671265, 0.08146453648805618, 0.04587827995419502, -0.259179025888443, -0.8320388793945312, -0.9622901678085327, 0.05625452101230621, 0.15304277049200724, -0.25296216690185247, 7.521166428065435, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, 0.1565590351819992, -0.061006154865026474, -0.1752903312444687, -0.002615163801237941, -0.05361036956310272, 0.9991308450698853, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.365966796875, 0.017791748046875, 1.490478515625, 1.71533203125, 10.0, 1.0, 10.0, 1.4561302661895752
13886, -1.8300461769104004, -3.3256442546844482, 0.5665268898010254, 0.006516842637211084, 0.0036713166628032923, -1.579896092414856, 0.08712920546531677, 0.04906626418232918, -0.2593871057033539, -0.8317713737487793, -0.9624695777893066, 0.0564710907638073, 0.32917778352809524, -0.42870684220119415, 7.433736479615868, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, 0.0072507052682340145, -0.4823361337184906, -0.06783692538738251, -0.0007848668028600514, -0.05206693336367607, 0.9989994168281555, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.36669921875, 0.01806640625, 1.491943359375, 1.323486328125, 10.0, 1.0, 10.0, 1.4566688537597656
13896, -1.8299206495285034, -3.322117805480957, 0.5642057061195374, 0.007416414096951485, 0.004177893046289682, -1.5824915170669556, 0.09278512746095657, 0.0522490069270134, -0.25969457626342773, -0.8320343494415283, -0.9622865319252014, 0.056262996047735214, 0.15797264754827586, -0.26028998904635614, 7.504861962075397, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, -0.08404712378978729, 0.3515985310077667, -0.09325698018074036, -0.0017778860637918115, -0.05321596935391426, 1.0002866983413696, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.644287109375, 0.524505615234375, 1.491943359375, 1.685302734375, 10.0, 1.0, 10.0, 1.4551842212677002
13906, -1.8303636312484741, -3.3240623474121094, 0.565331220626831, 0.008372524753212929, 0.004716313909739256, -1.585089921951294, 0.09843706339597702, 0.055434901267290115, -0.2599942982196808, -0.832035481929779, -0.9623019099235535, 0.05627822130918503, 0.15241523363943343, -0.2541780240149478, 7.514204856725861, 9362.0, 30146.0, 35388.0, 9362.0, 8.152067184448242, -0.1834193468093872, 0.11153766512870789, -0.11639897525310516, -0.0031492768321186304, -0.05388093367218971, 0.9997094869613647, -0.06263437122106552, -0.0037593841552734375, 1.49560546875, 1.646484375, 0.5300445556640625, 1.490478515625, 1.00634765625, 10.0, 1.0, 10.0, 1.454646110534668
