timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state_vel, State_vel, volt_KF_vel
15914, -0.033925507217645645, -0.40478354692459106, 2.075263023376465, 0, 0, 0, 0, 0, 0, -0.8197553157806396, -0.9650548100471497, 0.05873851478099823, -0.06821913537376692, -0.6030846001340535, 0.942842169627465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15924, -0.03320955112576485, -0.40235039591789246, 2.0761938095092773, -2.9527157039410667e-06, -3.649242330538982e-07, -0.8505866527557373, 0.0005420559900812805, 6.373191718012094e-05, -0.11913912743330002, -0.8197999000549316, -0.966092050075531, 0.05961655080318451, -0.29926661886269457, -0.8422340233341288, 1.8085825330871064, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.13883085548877716, 0.44820713996887207, 0.09689391404390335, 0.0013830647803843021, -0.056479424238204956, 0.9989414811134338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15934, -0.03312738239765167, -0.40581586956977844, 2.076106548309326, 5.91348361922428e-06, 6.872972448945802e-07, -0.851779043674469, 0.0012311908649280667, 0.00014672618999611586, -0.11933539807796478, -0.81979900598526, -0.9661725759506226, 0.05982163920998573, -0.26083288172989244, -0.818526603409623, 1.761544207505398, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.05007561296224594, 0.049578506499528885, 0.046051234006881714, 0.0014486702857539058, -0.05854383111000061, 0.999412477016449, 0, 0, 0, 1.496337890625, 0.1883087158203125, 0, 1.256103515625, 10.0, 1.0, 10.0, 1.3695392608642578
15944, -0.032955069094896317, -0.40674006938934326, 2.076162576675415, 2.1653142539435066e-05, 2.562969484642963e-06, -0.8529729843139648, 0.0019167335703969002, 0.00022840709425508976, -0.11945535242557526, -0.8195584416389465, -0.9653356075286865, 0.05884447693824768, -0.1538209248852598, -0.6008619081256086, 1.3041997770117193, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.04069223999977112, -0.18907704949378967, 0.010019388981163502, 0.001171222422271967, -0.05752280727028847, 0.9994332790374756, 0, 0, 0, 1.493408203125, 0.1825714111328125, 1.497802734375, 1.285400390625, 10.0, 1.0, 10.0, 1.3691835403442383
15954, -0.0328449085354805, -0.40585628151893616, 2.0762500762939453, 4.427986641530879e-05, 5.2560531003109645e-06, -0.8541678786277771, 0.0026086103171110153, 0.0003102104819845408, -0.1195186898112297, -0.8198132514953613, -0.9660793542861938, 0.0596192292869091, -0.293344478926821, -0.8461780381551876, 1.8023184060096975, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.083358995616436, 0.23885661363601685, 0.06819770485162735, 6.623676017625257e-05, -0.05837821215391159, 0.9983848929405212, 0, 0, 0, 0.9990234375, 3.0057220458984375, 1.497802734375, 1.61572265625, 10.0, 1.0, 10.0, 1.3683241605758667
15964, -0.032815977931022644, -0.4085955321788788, 2.075004816055298, 7.383318734355271e-05, 8.765972779656295e-06, -0.8553634285926819, 0.0033020542468875647, 0.0003917745780199766, -0.1195855662226677, -0.8196313381195068, -0.9655813574790955, 0.05911072716116905, -0.06070839335900575, -0.5871674451429385, 1.3338860419693346, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.00605027424171567, -0.03828253969550133, 0.15182864665985107, 0.0005554241361096501, -0.05699136480689049, 0.9980716705322266, 0, 0, 0, 1.23486328125, 0.2174835205078125, 1.496337890625, 1.48388671875, 10.0, 1.0, 10.0, 1.3675928115844727
15974, -0.033195022493600845, -0.40843695402145386, 2.0770938396453857, 0.0001103102185879834, 1.3089946151012555e-05, -0.8565600514411926, 0.003993346355855465, 0.0004730048240162432, -0.1197432354092598, -0.8198087811470032, -0.9661110639572144, 0.059611015021800995, -0.29805344256116667, -0.8393250238275698, 1.806614710460956, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.059799641370773315, -0.17227312922477722, 0.017404982820153236, 0.001728162867948413, -0.05569348856806755, 0.9959946274757385, 0, 0, 0, 1.373291015625, 0.0207366943359375, 1.496337890625, 0.999755859375, 10.0, 1.0, 10.0, 1.3683253526687622
15984, -0.03342791274189949, -0.40756621956825256, 2.078289270401001, 0.00015372203779406846, 1.8226566680823453e-05, -0.8577585220336914, 0.004689015448093414, 0.0005543433362618089, -0.11994460225105286, -0.8195474743843079, -0.9653520584106445, 0.058850303292274475, -0.16306140130389826, -0.5875411471572249, 1.3136939535555594, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.08681540191173553, -0.18181408941745758, -0.06800321489572525, -0.001588112092576921, -0.057635702192783356, 0.9993049502372742, 0, 0, 0, 0.96240234375, 3.9139404296875, 1.491943359375, 1.2802734375, 10.0, 1.0, 10.0, 1.3692139387130737
15994, -0.03248982131481171, -0.4058104157447815, 2.077867031097412, 0.0002040842518908903, 2.417931864329148e-05, -0.8589596748352051, 0.005383428651839495, 0.0006362202111631632, -0.12028145045042038, -0.8195644617080688, -0.9653446078300476, 0.058835599571466446, -0.1453678369677689, -0.6018094844762061, 1.2988839834347519, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.004093383904546499, -0.03104524314403534, 0.22175340354442596, -0.0012570671970024705, -0.05822644755244255, 0.9994249939918518, 0, 0, 0, 1.40771484375, 0.0478363037109375, 1.491943359375, 1.00048828125, 10.0, 1.0, 10.0, 1.3699383735656738
16004, -0.03298903629183769, -0.4071694016456604, 2.0796022415161133, 0.00026139168767258525, 3.0953648092690855e-05, -0.8601629734039307, 0.006078063976019621, 0.0007186423754319549, -0.12037545442581177, -0.8196102976799011, -0.9653105735778809, 0.05886735022068024, -0.15495193655545816, -0.6124095097958104, 1.2172397847986414, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.0389430858194828, 0.3047489821910858, -0.051496472209692, -0.0011680504539981484, -0.058688919991254807, 0.9974022507667542, 0, 0, 0, 1.253173828125, 0.15313720703125, 1.4912109375, 1.55126953125, 10.0, 1.0, 10.0, 1.3703240156173706
