timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state_vel, State_vel, volt_KF_vel
15840, -0.6646786332130432, 2.2700326442718506, 1.7977707386016846, 0, 0, 0, 0, 0, 0, -0.8316307663917542, -0.9707767367362976, 0.055251576006412506, -0.3705430197163004, -0.5444337103933776, 3.5982469873833884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15850, -0.6649959683418274, 2.26910400390625, 1.7980539798736572, 0.0001991988392546773, -5.1586896006483585e-05, -2.4713666439056396, 0.006054433528333902, -0.0015679342905059457, -0.3478771150112152, -0.8316510915756226, -0.9707563519477844, 0.05524224787950516, -0.38405853878222074, -0.5455600493491772, 3.5921530017690144, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.07476115971803665, -0.1998441368341446, -0.39094480872154236, 0.00109724304638803, -0.061909038573503494, 0.9975849986076355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15860, -0.6642993688583374, 2.2712440490722656, 1.795114278793335, 0.0002402236423222348, -6.220822979230434e-05, -2.4748477935791016, 0.002150514628738165, -0.0005563542945310473, -0.3483426570892334, -0.8316556215286255, -0.9707615375518799, 0.05524177476763725, -0.3951271711448019, -0.5350482858200962, 3.5914876070767496, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.06354467570781708, 0.29140353202819824, -0.04736623913049698, 0.000416668743127957, -0.0615534745156765, 0.9970687627792358, 0, 0, 0, 1.42529296875, 0.0688018798828125, 0, 1.40478515625, 10.0, 1.0, 5.0, 1.420384407043457
15870, -0.6639315485954285, 2.269981622695923, 1.795096516609192, 0.00024218585167545825, -6.270282028708607e-05, -2.478332757949829, -0.001758005004376173, 0.0004576390783768147, -0.3486522138118744, -0.831403911113739, -0.9707655906677246, 0.05532146245241165, -0.4749815077910221, -0.48781582392308565, 3.670150406144092, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.07674410939216614, -0.106351338326931, -0.002265556249767542, -0.0010257881367579103, -0.06132850795984268, 0.9959396719932556, 0, 0, 0, 1.420166015625, 0.0621337890625, 1.4970703125, 1.341064453125, 10.0, 1.0, 5.0, 1.4203091859817505
15880, -0.6639323234558105, 2.2712483406066895, 1.7942280769348145, 0.00020505784777924418, -5.306630191626027e-05, -2.481821060180664, -0.005667600780725479, 0.001469666138291359, -0.349025696516037, -0.8316479921340942, -0.9707720279693604, 0.055233485996723175, -0.3776957034530085, -0.5344607989973724, 3.5900917893108355, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.05989011749625206, -0.07968287914991379, 0.11106999218463898, 0.00020499057427514344, -0.061420515179634094, 0.9986655116081238, 0, 0, 0, 1.428955078125, 0.073577880859375, 1.4970703125, 1.3916015625, 10.0, 1.0, 5.0, 1.4203319549560547
15890, -0.6652505993843079, 2.2705070972442627, 1.7952139377593994, 0.00012886212789453566, -3.331680272822268e-05, -2.485313653945923, -0.009571515955030918, 0.0024802929256111383, -0.3494860529899597, -0.8316478133201599, -0.9707754254341125, 0.05523660033941269, -0.38754183327354175, -0.5398647851202725, 3.5940806484458303, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.10969603806734085, -0.08192398399114609, 0.08705668151378632, 0.001009844127111137, -0.060413047671318054, 0.9973928332328796, 0, 0, 0, 1.43994140625, 0.089324951171875, 1.50146484375, 1.399658203125, 10.0, 1.0, 5.0, 1.4202545881271362
15900, -0.66534423828125, 2.2709572315216064, 1.794805884361267, 1.3577417121268809e-05, -3.4509484976297244e-06, -2.488809823989868, -0.01348545029759407, 0.003492807736620307, -0.3497508764266968, -0.8316462635993958, -0.9707857370376587, 0.0552593395113945, -0.3703655171122626, -0.5465080696955056, 3.5909663398716374, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.18470168113708496, 0.01202547736465931, 0.07692559063434601, -1.1110540981462691e-05, -0.06013041362166405, 0.9970970749855042, 0, 0, 0, 1.38720703125, 0.0291900634765625, 1.50146484375, 1.402587890625, 10.0, 1.0, 5.0, 1.4202077388763428
15910, -0.6637040376663208, 2.270498514175415, 1.795835256576538, -0.00014082525740377605, 3.654717147583142e-05, -2.492309093475342, -0.017395079135894775, 0.00450684130191803, -0.35009294748306274, -0.8316451907157898, -0.9707624912261963, 0.05525404214859009, -0.3868608497648339, -0.5392761127249059, 3.5938885635556943, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.027907714247703552, 0.036506958305835724, 0.026888107880949974, -0.0005056552472524345, -0.06021929159760475, 0.9985467195510864, 0, 0, 0, 1.434814453125, 0.081787109375, 1.48974609375, 1.433349609375, 10.0, 1.0, 5.0, 1.4201749563217163
15920, -0.6637247800827026, 2.2703793048858643, 1.7970038652420044, -0.00033432600321248174, 8.668588998261839e-05, -2.495811700820923, -0.02130509354174137, 0.005520838312804699, -0.35044538974761963, -0.8316259384155273, -0.9707744717597961, 0.0552484355866909, -0.373822539749402, -0.5415927573065744, 3.593685631043666, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.10277995467185974, -0.41942158341407776, 0.1454760581254959, 0.0007131460006348789, -0.06084401533007622, 0.9975760579109192, 0, 0, 0, 1.34765625, 0.0154571533203125, 1.48974609375, 1.41357421875, 10.0, 1.0, 5.0, 1.4202238321304321
15930, -0.6644572615623474, 2.272470235824585, 1.7978662252426147, -0.0005669482052326202, 0.00014695696881972253, -2.499317169189453, -0.025219358503818512, 0.006533297244459391, -0.3506700098514557, -0.8316493630409241, -0.9707804918289185, 0.05524713546037674, -0.37877417086114873, -0.5445588828981442, 3.5974992772501464, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.0939299538731575, 0.23156313598155975, 0.13721275329589844, -0.0005904550780542195, -0.06148160621523857, 0.995576024055481, 0, 0, 0, 1.385009765625, 0.0276336669921875, 1.4970703125, 1.405517578125, 10.0, 1.0, 5.0, 1.4202330112457275
