timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state, State, volt_KF
11856, 2.3966238498687744, 0.1341245025396347, -1.124537706375122, 0, 0, 0, 0, 0, 0, -0.8349989056587219, -0.9749080538749695, 0.05696776136755943, -1.5506723403377276, 0.7630743069868231, -92.87744974791528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11866, 2.3962152004241943, 0.13469363749027252, -1.1254844665527344, 1.5136156434891745e-05, 0.0001980211236514151, -1.7142798900604248, 0.0004444188089109957, 0.005822320934385061, -0.33546528220176697, -0.8350862860679626, -0.9747835993766785, 0.057042937725782394, -1.4969674508829633, 0.8260072887536296, -92.84337986775483, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.15798692405223846, -0.2873748540878296, 0.23787108063697815, -0.08566298335790634, -0.04441418871283531, 0.993893563747406, 0, 0, 0, 1.3974609375, 0.03759765625, 0, 0, 0, 0, 0, 0
11876, 2.3969950675964355, 0.1376536339521408, -1.1247016191482544, 1.8038643247564323e-05, 0.00023586324823554605, -1.7176374197006226, 0.000136016562464647, 0.0017461058450862765, -0.33604660630226135, -0.8350154757499695, -0.974981963634491, 0.05702230706810951, -1.5437966671404708, 0.6934867467508639, -92.87946786370512, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.04580976814031601, -0.0741155669093132, -0.004803771153092384, -0.08244623988866806, -0.04741515964269638, 0.9945477843284607, 0, 0, 0, 1.392333984375, 0.03314208984375, 1.487548828125, 1.399658203125, 10.0, 1.0, 10.0, 1.4347351789474487
11886, 2.397677421569824, 0.1402062475681305, -1.1234623193740845, 1.785369386197999e-05, 0.00023296920699067414, -1.721001386642456, -0.00017291547555942088, -0.002324912929907441, -0.3367350101470947, -0.8350189328193665, -0.9749698638916016, 0.0570448599755764, -1.5425407690273292, 0.6969853890331308, -92.87255465126147, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.07013121992349625, -0.13884489238262177, -0.27124494314193726, -0.08160125464200974, -0.04651366546750069, 0.9954572916030884, 0, 0, 0, 1.3857421875, 0.0280914306640625, 1.487548828125, 1.39013671875, 10.0, 1.0, 10.0, 1.434590220451355
11896, 2.3975906372070312, 0.13905584812164307, -1.1258087158203125, 1.4552680113411043e-05, 0.00018933633691631258, -1.7243716716766357, -0.0004871733544860035, -0.006401665974408388, -0.3373158872127533, -0.8350079655647278, -0.9749782681465149, 0.057040661573410034, -1.5454637655720416, 0.7034263237476068, -92.87515453602433, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.05417743697762489, 0.13497208058834076, -0.053437791764736176, -0.0818134993314743, -0.0448385626077652, 0.9960447549819946, 0, 0, 0, 1.37841796875, 0.023406982421875, 1.48828125, 1.3740234375, 10.0, 1.0, 10.0, 1.4344576597213745
11906, 2.3981027603149414, 0.13730603456497192, -1.1255241632461548, 8.086906746029854e-06, 0.00010492041474208236, -1.7277474403381348, -0.0008061588741838932, -0.010481507517397404, -0.33784839510917664, -0.8350085616111755, -0.9749890565872192, 0.05706503242254257, -1.5390455749940413, 0.6974715180948863, -92.87248100819214, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.0907893106341362, 0.5117970705032349, 0.24971194565296173, -0.08258001506328583, -0.04591263830661774, 0.9959942698478699, 0, 0, 0, 1.367431640625, 0.0183258056640625, 1.48828125, 1.3505859375, 10.0, 1.0, 10.0, 1.4341851472854614
11916, 2.3978559970855713, 0.13351374864578247, -1.1229171752929688, -1.5609439287800342e-06, -2.030872565228492e-05, -1.731128215789795, -0.0011234048288315535, -0.014564313925802708, -0.3383074104785919, -0.8349643349647522, -0.9748597145080566, 0.05690613389015198, -1.4483582795038752, 0.6551085095451583, -92.90513109080094, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.12678653001785278, 0.19325484335422516, 0.2881847620010376, -0.08188527822494507, -0.04687172919511795, 0.9959709644317627, 0, 0, 0, 1.4091796875, 0.04937744140625, 1.4912109375, 1.39892578125, 10.0, 1.0, 10.0, 1.4340373277664185
11926, 2.3978962898254395, 0.13176052272319794, -1.1213856935501099, -1.4365162314788904e-05, -0.00018635533342603594, -1.7345139980316162, -0.0014372882433235645, -0.0186450332403183, -0.3388390839099884, -0.8349291086196899, -0.9748101830482483, 0.05683903396129608, -1.4811659785246065, 0.7208321038908991, -92.9050967863803, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.3447107970714569, 0.22885701060295105, -0.3166568875312805, -0.0826808512210846, -0.04709654673933983, 0.9981642365455627, 0, 0, 0, 1.39013671875, 0.0314483642578125, 1.4912109375, 1.398193359375, 10.0, 1.0, 10.0, 1.4339208602905273
11936, 2.3989486694335938, 0.13096529245376587, -1.1244536638259888, -3.0276412871899083e-05, -0.00039322703378275037, -1.7379045486450195, -0.0017448661383241415, -0.02272931858897209, -0.3392784297466278, -0.8349416255950928, -0.9748818278312683, 0.056884877383708954, -1.4708902845202916, 0.6409305927399487, -92.90459004564987, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.0333869569003582, 0.04398031160235405, -0.37755388021469116, -0.0847681313753128, -0.04756864905357361, 0.995154082775116, 0, 0, 0, 1.383544921875, 0.026611328125, 1.49267578125, 1.339599609375, 10.0, 1.0, 10.0, 1.4338048696517944
11946, 2.399364471435547, 0.13007953763008118, -1.1262680292129517, -4.924996028421447e-05, -0.0006409690249711275, -1.7412989139556885, -0.002050066599622369, -0.026819055899977684, -0.3395901918411255, -0.8350353837013245, -0.9746766686439514, 0.056873731315135956, -1.4214115567938572, 0.7803321670530465, -92.85901740273, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.17960432171821594, 0.2993183135986328, 0.13284660875797272, -0.08440544456243515, -0.04804467782378197, 0.9924060702323914, 0, 0, 0, 1.400390625, 0.04034423828125, 1.49267578125, 1.404052734375, 10.0, 1.0, 10.0, 1.4337083101272583
