timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state, State, volt_KF
75167, -0.9074134230613708, -4.024281024932861, 1.0003620386123657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75177, -0.9081323146820068, -4.023542404174805, 1.0006651878356934, 0.0, 0.0, 1.1166285276412964, 0.0, 0.0, -0.43805837631225586, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75187, -0.9080893397331238, -4.020242691040039, 0.9986990094184875, 0.0, 0.0, 1.112686038017273, 0.0, 0.0, -0.39424896240234375, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.16014766693115234, -0.2481652796268463, -0.26183101534843445, -0.06680768728256226, -0.014401806518435478, 0.9991883635520935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75197, -0.9064540863037109, -4.018561363220215, 0.9991464018821716, 0.0, 0.0, 1.105857014656067, 0.0, 0.0, -0.6829023361206055, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.18352684378623962, -0.13211865723133087, 0.04795040190219879, -0.0689074918627739, -0.013567748479545116, 0.9986881613731384, 0, 0, 0, 1.184326171875, 0.479400634765625, 0, 1.35498046875, 10.0, 1.0, 10.0, 1.4359384775161743
75207, -0.9074996709823608, -4.01670503616333, 0.9989627003669739, 0.0, 0.0, 1.0997108221054077, 0.0, 0.0, -0.614619255065918, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.0824173241853714, 0.19243717193603516, -0.025462614372372627, -0.06747425347566605, -0.015611309558153152, 1.000932216644287, 0, 0, 0, 1.34912109375, 0.015380859375, 1.4970703125, 1.2451171875, 10.0, 1.0, 10.0, 1.435736060142517
75217, -0.9077685475349426, -4.015806674957275, 0.9976584315299988, 0.0, 0.0, 1.100740909576416, 0.0, 0.0, 0.10300874710083008, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.008005796000361443, -0.023099329322576523, -0.12825854122638702, -0.06895844638347626, -0.016627926379442215, 0.9982814192771912, 0, 0, 0, 1.46630859375, 0.132171630859375, 1.4970703125, 1.4677734375, 10.0, 1.0, 10.0, 1.4355828762054443
75227, -0.9084035754203796, -4.018401145935059, 0.9982756972312927, 0.0, 0.0, 1.1016680002212524, 0.0, 0.0, 0.09270906448364258, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.1315263956785202, 0.18616144359111786, 0.06781197339296341, -0.06964156776666641, -0.014715136960148811, 0.9967098832130432, 0, 0, 0, 1.51171875, 0.21942138671875, 1.494873046875, 1.53515625, 10.0, 1.0, 10.0, 1.4359643459320068
75237, -0.907915472984314, -4.019152641296387, 0.9954889416694641, 0.0, 0.0, 1.0997684001922607, 0.0, 0.0, -0.18996000289916992, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.23813922703266144, 0.11577398329973221, -0.5019556879997253, -0.06927522271871567, -0.013892724178731441, 0.9976110458374023, 0, 0, 0, 1.12939453125, 0.9347991943359375, 1.494873046875, 1.224609375, 10.0, 1.0, 10.0, 1.436069369316101
75247, -0.9069963693618774, -4.016149997711182, 0.9970802664756775, 0.0, 0.0, 1.0980587005615234, 0.0, 0.0, -0.17096996307373047, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.163863867521286, -0.3402039110660553, 0.08799588680267334, -0.06968601793050766, -0.015767058357596397, 0.9962466955184937, 0, 0, 0, 1.241455078125, 0.192626953125, 1.48974609375, 1.276611328125, 10.0, 1.0, 10.0, 1.4360214471817017
75257, -0.9078701138496399, -4.015202045440674, 0.9957855343818665, 0.0, 0.0, 1.0926923751831055, 0.0, 0.0, -0.5366325378417969, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.1158226877450943, -0.19059427082538605, -0.1519332081079483, -0.0684828981757164, -0.01700088568031788, 0.997262179851532, 0, 0, 0, 1.571044921875, 0.349578857421875, 1.48974609375, 1.544677734375, 10.0, 1.0, 10.0, 1.4359967708587646
