timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state, State, volt_KF
15945, 0.8029714226722717, 0.8742088675498962, 2.213911294937134, 0, 0, 0, 0, 0, 0, -0.8238906860351562, -0.9791351556777954, 0.0561290867626667, -2.325265107802337, 0.24196345794669583, -91.81147544286137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15955, 0.803519070148468, 0.8747177124023438, 2.2148244380950928, 0.0001888593251351267, 0.00018756644567474723, -5.313906669616699, 0.008013504557311535, 0.007957273162901402, -0.7423324584960938, -0.8239255547523499, -0.9790858626365662, 0.05616753548383713, -2.3535980792573583, 0.2451030350215433, -91.85362215968203, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.207838773727417, 0.41173237562179565, 0.1343008577823639, -0.10475299507379532, -0.03518219664692879, 0.9954317808151245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15965, 0.8034340143203735, 0.8749119639396667, 2.2147631645202637, 0.00026182562578469515, 0.00026002409867942333, -5.321332931518555, 0.006579784210771322, 0.006534244399517775, -0.7429389953613281, -0.82391357421875, -0.9791043996810913, 0.056162431836128235, -2.3471721083992736, 0.23903931920295918, -91.858719047447, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.024731386452913284, 0.056782107800245285, -0.014523192308843136, -0.1047634705901146, -0.03447993844747543, 0.9931277632713318, 0, 0, 0, 0.961669921875, 3.9338836669921875, 0, 1.732177734375, 10.0, 1.0, 10.0, 1.358814001083374
15975, 0.8039807081222534, 0.8726727962493896, 2.214111804962158, 0.0003204436507076025, 0.0003182395303156227, -5.328764915466309, 0.0051438212394714355, 0.0051088458858430386, -0.7434499263763428, -0.8239223957061768, -0.9790858626365662, 0.056173186749219894, -2.3518688022944554, 0.25353250175538733, -91.85459328243546, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.030213085934519768, -0.007408914156258106, -0.12993022799491882, -0.10892214626073837, -0.03392280638217926, 0.991960346698761, 0, 0, 0, 0.626220703125, 23.379318237304688, 1.48974609375, 1.67724609375, 10.0, 1.0, 10.0, 1.3580036163330078
15985, 0.8031009435653687, 0.8762428164482117, 2.214571475982666, 0.00036472189822234213, 0.000362223043339327, -5.336203575134277, 0.0037117800675332546, 0.0036878774408251047, -0.7442533373832703, -0.8238862752914429, -0.979138970375061, 0.05612577497959137, -2.327359689976291, 0.24170114991059677, -91.81233030098433, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.02428857609629631, -0.345683753490448, -0.11713644862174988, -0.10742370039224625, -0.03270932286977768, 0.9946292042732239, 0, 0, 0, 1.89990234375, 1.4202880859375, 1.48974609375, 1.236328125, 10.0, 1.0, 10.0, 1.3569811582565308
15995, 0.8033072352409363, 0.8758770227432251, 2.2138171195983887, 0.00039468848262913525, 0.0003919827286154032, -5.343649387359619, 0.002281586406752467, 0.00226404145359993, -0.7449158430099487, -0.8238784074783325, -0.9791401028633118, 0.056116629391908646, -2.3165501237512136, 0.24405220434815078, -91.81362221111394, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.0886702761054039, 0.20798194408416748, 0.14312517642974854, -0.1066586971282959, -0.03405039757490158, 0.9950100779533386, 0, 0, 0, 1.36083984375, 0.016387939453125, 1.48974609375, 1.2509765625, 10.0, 1.0, 10.0, 1.3589338064193726
16005, 0.8034675717353821, 0.8756231665611267, 2.214020013809204, 0.0004103165993001312, 0.00040750441257841885, -5.351101398468018, 0.0008440161473117769, 0.0008403180981986225, -0.7454977035522461, -0.8238841891288757, -0.9791258573532104, 0.056128062307834625, -2.326414038391164, 0.24978393374772168, -91.80417304657932, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.05737798288464546, -0.027774421498179436, -0.024515176191926003, -0.10712407529354095, -0.037035681307315826, 0.9924329519271851, 0, 0, 0, 0.927978515625, 4.929107666015625, 1.48974609375, 1.833984375, 10.0, 1.0, 10.0, 1.3598438501358032
16015, 0.8037807941436768, 0.8747392892837524, 2.2151150703430176, 0.00041157242958433926, 0.00040878765867091715, -5.3585591316223145, -0.0005928446771577001, -0.0005836730124428868, -0.7460838556289673, -0.8239147067070007, -0.9790922999382019, 0.05618482828140259, -2.34968674318967, 0.2527748884632217, -91.85969816677397, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.15959112346172333, -0.22225980460643768, -0.006652433890849352, -0.10608133673667908, -0.03521187603473663, 0.9948253035545349, 0, 0, 0, 1.85595703125, 1.1980743408203125, 1.4912109375, 0.7236328125, 10.0, 1.0, 10.0, 1.3576973676681519
16025, 0.8035893440246582, 0.874800443649292, 2.216050624847412, 0.0003984707873314619, 0.0003958384913858026, -5.366023540496826, -0.0020274685230106115, -0.0020061826799064875, -0.746790885925293, -0.8238834142684937, -0.9791308641433716, 0.05614848807454109, -2.3302606398601298, 0.2460648027036143, -91.8122813356104, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.07768309116363525, 0.16797418892383575, 0.11671990901231766, -0.10542293637990952, -0.03451015427708626, 0.9930762052536011, 0, 0, 0, 1.74169921875, 0.78497314453125, 1.4912109375, 1.667724609375, 10.0, 1.0, 10.0, 1.3559662103652954
16035, 0.8033723831176758, 0.8740926384925842, 2.2153007984161377, 0.0003710217715706676, 0.00036865289439447224, -5.3734941482543945, -0.0034623094834387302, -0.0034309565089643, -0.7473772168159485, -0.8238782286643982, -0.9791311621665955, 0.0561041533946991, -2.3174547131893175, 0.24585520880265221, -91.82046348033568, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.08714126795530319, 0.08556719124317169, 0.34274694323539734, -0.1065540462732315, -0.03467657044529915, 0.9931250810623169, 0, 0, 0, 1.519775390625, 0.236236572265625, 1.489013671875, 1.367431640625, 10.0, 1.0, 10.0, 1.3532310724258423
