timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, volt_KF_vel, kP, volt_KF_pos
16341, -0.43913328647613525, 3.2765884399414062, -0.03873651474714279, 0, 0, 0, 0, 0, 0, -0.7954458594322205, -0.9578096270561218, 0.0626341849565506, -0.35027323060791243, 0.3800637328941434, 0.4483186117041962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16351, -0.43926942348480225, 3.275083541870117, -0.03798513114452362, 0.0003663236857391894, -4.9541686166776344e-05, -2.65730881690979, 0.0038236696273088455, -0.0005189051735214889, -0.3613305389881134, -0.7954468131065369, -0.9578056931495667, 0.06264472752809525, -0.34924646589194874, 0.38730464023450395, 0.4404979839088199, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.2292676568031311, -0.05518116429448128, 0.029200652614235878, 0.004855126142501831, -0.06320817023515701, 0.9976025819778442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16361, -0.4398656487464905, 3.2755112648010254, -0.037757717072963715, 0.0003766251029446721, -5.0965474656550214e-05, -2.6609246730804443, -0.00176340714097023, 0.00023407400294672698, -0.36183029413223267, -0.795478880405426, -0.9578169584274292, 0.06263001263141632, -0.3469061543980305, 0.3803211712416612, 0.4290762227645772, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.12565654516220093, 0.24344749748706818, -0.10281030833721161, 0.004374053794890642, -0.06537529826164246, 0.9997569918632507, 0, 0, 0, 1.39453125, 0.035003662109375, 0, 1.3154296875, 10.0, 1.37725031375885, 1.5, 1.37725031375885
16371, -0.43844056129455566, 3.2739827632904053, -0.03871006518602371, 0.0003310380852781236, -4.485457975533791e-05, -2.6645450592041016, -0.007353996392339468, 0.0009880824945867062, -0.36222371459007263, -0.7954647541046143, -0.9577958583831787, 0.06260479241609573, -0.33172435130996775, 0.3846565585006658, 0.4271723141820571, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.16022512316703796, 0.15486110746860504, -0.09929922223091125, 0.004131881985813379, -0.06487765908241272, 1.0009241104125977, 0, 0, 0, 1.392333984375, 0.03314208984375, 1.49267578125, 1.119140625, 10.0, 1.376821756362915, 1.5, 1.376821756362915
16381, -0.4379119873046875, 3.272880792617798, -0.04042666777968407, 0.0002294871082995087, -3.1191269954433665e-05, -2.668168306350708, -0.012956195510923862, 0.0017446692800149322, -0.3624267578125, -0.7954612970352173, -0.957806408405304, 0.06259110569953918, -0.33830929001772136, 0.3925877863244409, 0.43552604567663783, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.08895754814147949, 0.08948678523302078, 0.1956017017364502, 0.004843452014029026, -0.06207716092467308, 1.00055992603302, 0, 0, 0, 1.18359375, 0.4842071533203125, 1.49267578125, 1.437744140625, 10.0, 1.3768576383590698, 1.5, 1.3768576383590698
16391, -0.4374904930591583, 3.272371292114258, -0.03881431370973587, 7.189554162323475e-05, -9.969555321731605e-06, -2.671792984008789, -0.018562091514468193, 0.0024998390581458807, -0.362518846988678, -0.7954942584037781, -0.957801103591919, 0.0626245066523552, -0.33673718960600263, 0.3768393469656246, 0.4192368539350868, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.1253369301557541, -0.19189265370368958, 0.037637922912836075, 0.004184948746114969, -0.06300745904445648, 0.9978370070457458, 0, 0, 0, 1.24951171875, 0.1648101806640625, 1.491943359375, 1.487548828125, 10.0, 1.3772121667861938, 1.5, 1.3772121667861938
16401, -0.4366863965988159, 3.2724337577819824, -0.0380498506128788, -0.00014174520038068295, 1.8800117686623707e-05, -2.6754186153411865, -0.024166075512766838, 0.0032539372332394123, -0.3626118004322052, -0.7954813838005066, -0.9577829837799072, 0.06259389221668243, -0.3234969245776215, 0.39024660200604444, 0.4284587583689108, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.04583285003900528, -0.2021235078573227, -0.05390753969550133, 0.004287219140678644, -0.06409701704978943, 0.9968593716621399, 0, 0, 0, 1.42236328125, 0.0649566650390625, 1.491943359375, 1.477294921875, 10.0, 1.3766942024230957, 1.5, 1.3766942024230957
16411, -0.4365977942943573, 3.273179054260254, -0.03833930194377899, -0.00041135193896479905, 5.5097021686378866e-05, -2.679046392440796, -0.029755285009741783, 0.004005368333309889, -0.3629482090473175, -0.7954777479171753, -0.9578216075897217, 0.06256694346666336, -0.340419482795105, 0.3753833786941243, 0.42414889697422625, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.0011413453612476587, -0.1737585961818695, -0.07099265605211258, 0.004500189796090126, -0.06345777958631516, 0.9994465708732605, 0, 0, 0, 1.142578125, 0.8070068359375, 1.496337890625, 1.49267578125, 10.0, 1.3763502836227417, 1.5, 1.3763502836227417
16421, -0.4362943470478058, 3.2737326622009277, -0.038426004350185394, -0.0007368095102719963, 9.88953688647598e-05, -2.68267822265625, -0.0353362113237381, 0.0047543286345899105, -0.3634313941001892, -0.7954463958740234, -0.9578215479850769, 0.06261669099330902, -0.352306163043286, 0.386790186860253, 0.45170154404096097, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.1041591465473175, 0.03938544541597366, -0.029267404228448868, 0.003865152597427368, -0.06199796125292778, 1.0008102655410767, 0, 0, 0, 1.434814453125, 0.081787109375, 1.496337890625, 1.456787109375, 10.0, 1.3762861490249634, 1.5, 1.3762861490249634
16431, -0.43559667468070984, 3.273029327392578, -0.03934536501765251, -0.0011181571753695607, 0.00015019270358607173, -2.6863136291503906, -0.04093330726027489, 0.005505146458745003, -0.3636537790298462, -0.7954459190368652, -0.9577990174293518, 0.06263534724712372, -0.3458494846547102, 0.3878426275062168, 0.43935500459358057, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.09803613275289536, 0.2963125705718994, 0.025274252519011497, 0.0040159206837415695, -0.061987556517124176, 0.9964647889137268, 0, 0, 0, 1.14990234375, 0.7412872314453125, 1.497802734375, 1.49267578125, 10.0, 1.3766329288482666, 1.5, 1.3766329288482666
