timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state, State, volt_KF
24686, 1.1108171939849854, 0.23245970904827118, 0.2562355399131775, 0, 0, 0, 0, 0, 0, -0.8287599086761475, -1.0022783279418945, 0.0560811348259449, 0.053158432032321186, -0.1529555776283189, 4.2994761759624796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24696, 1.110742449760437, 0.23322290182113647, 0.25502732396125793, 6.653710443060845e-05, 0.00032677751732990146, -8.170673370361328, 0.0016368759097531438, 0.008052796125411987, -0.7094129920005798, -0.8287659287452698, -1.0022677183151245, 0.056065354496240616, 0.05552304901978577, -0.14694302990781694, 4.301959865751258, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.010662462562322617, 0.21245445311069489, 0.062423113733530045, -0.09477617591619492, -0.030928730964660645, 0.9955059289932251, 0, 0, 0, 1.36962890625, 0.01910400390625, 0, 0, 0, 0, 0, 0
24706, 1.1100789308547974, 0.23169077932834625, 0.2560252845287323, 8.096814417513087e-05, 0.0003978337626904249, -8.177769660949707, 0.0012492988025769591, 0.006158457603305578, -0.7099059820175171, -0.8287715911865234, -1.0022623538970947, 0.05609559640288353, 0.05858137771204504, -0.1477918294660583, 4.293463179212348, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.1333533525466919, -0.3919995427131653, -0.20144779980182648, -0.09387705475091934, -0.028721097856760025, 0.995251476764679, 0, 0, 0, 1.38720703125, 0.0291900634765625, 1.48828125, 1.383544921875, 10.0, 1.0, 10.0, 1.3833584785461426
24716, 1.1107240915298462, 0.23325839638710022, 0.2552536427974701, 9.151570702670142e-05, 0.00044994239578954875, -8.184870719909668, 0.00086023606127128, 0.004263254813849926, -0.7103486061096191, -0.8287619352340698, -1.0022679567337036, 0.05605210363864899, 0.05156210239654293, -0.1462763522389423, 4.294076620633692, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.14570964872837067, 0.06211100518703461, 0.0031412234529852867, -0.09513796865940094, -0.030290167778730392, 0.9950236678123474, 0, 0, 0, 1.364501953125, 0.0173492431640625, 1.48828125, 1.3828125, 10.0, 1.0, 10.0, 1.3833568096160889
24726, 1.1100066900253296, 0.23287546634674072, 0.25457853078842163, 9.818749822443351e-05, 0.00048311278806068003, -8.191976547241211, 0.0004741112352348864, 0.002370836678892374, -0.7108751535415649, -0.8287604451179504, -1.0022672414779663, 0.056072790175676346, 0.055552158539466365, -0.1482788588476467, 4.299338484062051, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.29289647936820984, -0.025956960394978523, -0.043597426265478134, -0.09509516507387161, -0.030952654778957367, 0.9946324229240417, 0, 0, 0, 1.40478515625, 0.0446624755859375, 1.491943359375, 1.36962890625, 10.0, 1.0, 10.0, 1.3833134174346924
24736, 1.1107693910598755, 0.23254215717315674, 0.25395894050598145, 0.00010098383063450456, 0.0004973497707396746, -8.199088096618652, 8.513019565725699e-05, 0.00047655586968176067, -0.7113632559776306, -0.8287693858146667, -1.0022605657577515, 0.05608115717768669, 0.058275801264031785, -0.14440218511074931, 4.295516158662868, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.048391107469797134, -0.17216856777668, -0.19006353616714478, -0.0970723107457161, -0.03294721245765686, 0.9961879849433899, 0, 0, 0, 1.386474609375, 0.028656005859375, 1.491943359375, 1.377685546875, 10.0, 1.0, 10.0, 1.3832956552505493
24746, 1.1106873750686646, 0.2331979125738144, 0.2520129084587097, 9.989343379857019e-05, 0.0004926499095745385, -8.206204414367676, -0.0003032321692444384, -0.0014165174216032028, -0.7118496298789978, -0.8287581205368042, -1.0022704601287842, 0.056094247847795486, 0.056901937824053464, -0.14426922557808552, 4.2886949473272695, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.05446835979819298, 0.24209195375442505, 0.3213489353656769, -0.0939844399690628, -0.030386824160814285, 0.9963647127151489, 0, 0, 0, 1.33154296875, 0.0198516845703125, 1.489013671875, 1.3564453125, 10.0, 1.0, 10.0, 1.3832108974456787
24756, 1.110878348350525, 0.23129206895828247, 0.2530871033668518, 9.492034587310627e-05, 0.0004690038622356951, -8.213324546813965, -0.0006914461264386773, -0.0033126811031252146, -0.712243378162384, -0.828837513923645, -1.0022642612457275, 0.055963750928640366, 0.06436770605361757, -0.16058531103982432, 4.26868674761887, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.22973228991031647, -0.29315364360809326, -0.1568828970193863, -0.09553507715463638, -0.030778616666793823, 0.9944553375244141, 0, 0, 0, 1.355712890625, 0.0155029296875, 1.489013671875, 1.39453125, 10.0, 1.0, 10.0, 1.383246660232544
24766, 1.109675645828247, 0.233895942568779, 0.2524401545524597, 8.605921902926639e-05, 0.0004263969894964248, -8.22044849395752, -0.0010807567741721869, -0.0052087013609707355, -0.7126379609107971, -0.8288403153419495, -1.002238392829895, 0.05595743656158447, 0.06444625125675844, -0.16169622028300523, 4.259668381648679, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.1664528101682663, -0.20998674631118774, -0.12094540894031525, -0.09457311034202576, -0.030181242153048515, 0.9950329065322876, 0, 0, 0, 1.349853515625, 0.015350341796875, 1.489013671875, 1.36669921875, 10.0, 1.0, 10.0, 1.3831944465637207
24776, 1.1105852127075195, 0.2331247180700302, 0.25104856491088867, 7.33246561139822e-05, 0.0003648442216217518, -8.227577209472656, -0.0014661531895399094, -0.007101854775100946, -0.713196337223053, -0.8287836313247681, -1.0022577047348022, 0.05603081360459328, 0.047906914403773704, -0.1289422951808774, 4.281512910372352, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.04547391086816788, -0.05384325236082077, -0.332542359828949, -0.09302862733602524, -0.02941863238811493, 0.9927216172218323, 0, 0, 0, 1.36083984375, 0.016387939453125, 1.489013671875, 1.3212890625, 10.0, 1.0, 10.0, 1.3829989433288574
