timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, left wing, pitch motor, yaw motor, right wing, voltage, roll rate, pitch rate, yaw rate, A_x, A_y, A_z, current, i_raw, v_raw, airflow_voltage, airflow_speed, pot_Pitch, voltage_nKF, kFFx, state, State, volt_KF
22978, -1.204612374305725, -3.4017536640167236, -0.026262665167450905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22988, -1.206819772720337, -3.4040560722351074, -0.026640260592103004, 0.0, 0.0, 24.63884735107422, 0.0, 0.0, 0.0621795654296875, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.08446444571018219, -0.2843182682991028, -0.0663926973938942, -0.0766267478466034, -0.026848187670111656, 0.9970477819442749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22998, -1.2088488340377808, -3.4086155891418457, -0.02480962686240673, 0.0, 0.0, 24.640501022338867, 0.0, 0.0, 0.16536712646484375, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.14031553268432617, 0.18955707550048828, 0.029313109815120697, -0.07640044391155243, -0.02567143179476261, 0.9975363612174988, 0, 0, 0, 1.524169921875, 0.2455596923828125, 0, 1.487548828125, 10.0, 1.0, 10.0, 1.4570279121398926
23008, -1.2109465599060059, -3.41123628616333, -0.023972488939762115, 0.0, 0.0, 24.64198875427246, 0.0, 0.0, 0.148773193359375, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.16522099077701569, -0.07800913602113724, 0.12677587568759918, -0.07698351889848709, -0.028160493820905685, 0.9957380890846252, 0, 0, 0, 1.51318359375, 0.2224273681640625, 1.496337890625, 1.48388671875, 10.0, 1.0, 10.0, 1.4572259187698364
23018, -1.2124465703964233, -3.4149861335754395, -0.024400921538472176, 0.0, 0.0, 24.640594482421875, 0.0, 0.0, -0.13942718505859375, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.2228388786315918, -0.08573471009731293, 0.24417826533317566, -0.0795726627111435, -0.027650192379951477, 0.9970146417617798, 0, 0, 0, 1.475830078125, 0.1492767333984375, 1.496337890625, 1.456787109375, 10.0, 1.0, 10.0, 1.4572914838790894
23028, -1.2152211666107178, -3.4180405139923096, -0.02612798847258091, 0.0, 0.0, 24.639339447021484, 0.0, 0.0, -0.1255035400390625, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.29115262627601624, -0.019788529723882675, -0.20631246268749237, -0.07888898253440857, -0.029361771419644356, 0.9979251027107239, 0, 0, 0, 1.489013671875, 0.174041748046875, 1.494140625, 1.481689453125, 10.0, 1.0, 10.0, 1.4574031829833984
23038, -1.2183481454849243, -3.423985004425049, -0.026358963921666145, 0.0, 0.0, 24.643131256103516, 0.0, 0.0, 0.379180908203125, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.023169655352830887, 0.312511682510376, 0.02419782616198063, -0.07754237949848175, -0.03140860050916672, 0.9952114224433899, 0, 0, 0, 1.45751953125, 0.117095947265625, 1.494140625, 1.4970703125, 10.0, 1.0, 10.0, 1.457403540611267
23048, -1.2206701040267944, -3.4301979541778564, -0.024634551256895065, 0.0, 0.0, 24.646543502807617, 0.0, 0.0, 0.34122467041015625, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.10862337052822113, 0.5969115495681763, 0.35065656900405884, -0.07619112730026245, -0.03010653890669346, 0.9950661659240723, 0, 0, 0, 1.474365234375, 0.14654541015625, 1.496337890625, 1.484619140625, 10.0, 1.0, 10.0, 1.4574631452560425
23058, -1.2231539487838745, -3.433981418609619, -0.02649686112999916, 0.0, 0.0, 24.646333694458008, 0.0, 0.0, -0.0209808349609375, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, 0.054004427045583725, 0.21355192363262177, -0.04054100066423416, -0.07449477165937424, -0.02751976065337658, 0.9957274794578552, 0, 0, 0, 1.51611328125, 0.2286224365234375, 1.496337890625, 1.45166015625, 10.0, 1.0, 10.0, 1.4576692581176758
23068, -1.224955677986145, -3.434598445892334, -0.026642389595508575, 0.0, 0.0, 24.64614486694336, 0.0, 0.0, -0.01888275146484375, 0, 0, 0, 0, 0, 0, 9362.0, 30146.0, 35388.0, 9362.0, 0, -0.1239381805062294, -0.2223454862833023, 0.062316570430994034, -0.07453399151563644, -0.026175526902079582, 0.9954977631568909, 0, 0, 0, 1.496337890625, 0.1883087158203125, 1.49853515625, 1.50732421875, 10.0, 1.0, 10.0, 1.4578050374984741
